Expiration_date,Strike,Call_or_Put,Benchmark_price,Price
0.25,90.0,Call,1.9302270674137105,1.8779981128029501
0.25,91.0,Call,1.2430560532725607,1.1968431311277143
0.25,92.0,Call,0.7245489956181359,0.688706959346717
0.25,93.0,Call,0.3771088765236321,0.3531156312541745
0.25,94.0,Call,0.1733156081671936,0.16084521535752652
0.25,95.0,Call,0.06972694416745195,0.0650539350996913
0.25,96.0,Call,0.02439817725348048,0.023093579874231572
0.25,97.0,Call,0.007391654568070227,0.007352478891191225
0.25,98.0,Call,0.001933119340399525,0.002138526782142132
0.25,99.0,Call,0.0004356517858243314,0.0005210520681834444
0.25,100.0,Call,8.453192248334893e-05,8.860309003810916e-05
0.25,101.0,Call,1.4120679990683397e-05,1.5482026011955968e-05
0.25,102.0,Call,2.0318959181731943e-06,1.823328759839918e-06
0.25,103.0,Call,2.5247701123472157e-07,0.0
0.25,104.0,Call,2.7559159043242868e-08,0.0
0.25,105.0,Call,3.103132831024078e-09,0.0
0.25,106.0,Call,8.115264260029541e-10,0.0
0.25,107.0,Call,6.2596673027535e-10,0.0
0.25,108.0,Call,6.130628221745049e-10,0.0
0.25,109.0,Call,6.123092737746868e-10,0.0
0.25,110.0,Call,6.122292369223213e-10,0.0
0.5,90.0,Call,3.111527958339792,3.0008534435143113
0.5,91.0,Call,2.353610802753977,2.255694385929802
0.5,92.0,Call,1.7032819286507603,1.6198484432135385
0.5,93.0,Call,1.1734632134612895,1.1077840757395543
0.5,94.0,Call,0.7662032820714231,0.7194544853824594
0.5,95.0,Call,0.47231639567035444,0.442074401686938
0.5,96.0,Call,0.2739903807430384,0.25603412517112134
0.5,97.0,Call,0.14918247691104192,0.1398513017249839
0.5,98.0,Call,0.07608416843564925,0.0723923065568725
0.5,99.0,Call,0.0362908614613171,0.03605715780331252
0.5,100.0,Call,0.016171405570973185,0.017484921796455787
0.5,101.0,Call,0.006727071395171702,0.007944677463405065
0.5,102.0,Call,0.0026112286791102335,0.0033613203546932306
0.5,103.0,Call,0.0009456411210197052,0.0013938786143428722
0.5,104.0,Call,0.0003195077614797162,0.000586308244707991
0.5,105.0,Call,0.00010073796609979223,0.00022761834954277424
0.5,106.0,Call,2.9648443359350275e-05,6.940911358362367e-05
0.5,107.0,Call,8.148727244691473e-06,2.7548635071094648e-05
0.5,108.0,Call,2.0924523219976532e-06,1.0359701985699196e-05
0.5,109.0,Call,5.021501564817611e-07,6.066028654158702e-07
0.5,110.0,Call,1.1254566014369513e-07,0.0
0.75,90.0,Call,4.263442857781925,4.075228434033078
0.75,91.0,Call,3.457697402388064,3.2930646673744683
0.75,92.0,Call,2.729925975725159,2.5878543621262833
0.75,93.0,Call,2.0925304807780236,1.9738403325872478
0.75,94.0,Call,1.5532771308183726,1.458907820742057
0.75,95.0,Call,1.113998797979221,1.043363319744994
0.75,96.0,Call,0.7703690977764737,0.7218667259505996
0.75,97.0,Call,0.5127834854465689,0.4838079849622379
0.75,98.0,Call,0.3280610324522506,0.31353062791201863
0.75,99.0,Call,0.20148405567616479,0.1961525958491574
0.75,100.0,Call,0.11868026766574236,0.11869483389916315
0.75,101.0,Call,0.0669961980807443,0.06932922167173308
0.75,102.0,Call,0.03622613567712962,0.03980567417434025
0.75,103.0,Call,0.018755726065041278,0.022374301172680584
0.75,104.0,Call,0.009295841641475233,0.012261998313545915
0.75,105.0,Call,0.004410047529490646,0.006746976436512362
0.75,106.0,Call,0.002002625867331881,0.0036359906176633102
0.75,107.0,Call,0.0008705604454439242,0.0018507128758377292
0.75,108.0,Call,0.0003623374070111235,0.0009446576255208032
0.75,109.0,Call,0.00014442479951785707,0.0004360241243209922
0.75,110.0,Call,5.5144993590781725e-05,0.00020254666706569688
1.0,90.0,Call,5.41701001763127,5.114306506386667
1.0,91.0,Call,4.575619630726067,4.309160754484567
1.0,92.0,Call,3.7938637087513456,3.562698043235466
1.0,93.0,Call,3.0824481390870773,2.8863906742151415
1.0,94.0,Call,2.4500064278050147,2.2877370720704993
1.0,95.0,Call,1.90204187471371,1.772305398659654
1.0,96.0,Call,1.4402493580826174,1.3420294879572752
1.0,97.0,Call,1.0623540429783702,0.9915032878653496
1.0,98.0,Call,0.7624875315751218,0.7157732320863308
1.0,99.0,Call,0.5320036602132312,0.5052349743545368
1.0,100.0,Call,0.36055175879763546,0.34935203226791184
1.0,101.0,Call,0.23719563859863335,0.23594731659651305
1.0,102.0,Call,0.15139241659544567,0.1558896155510719
1.0,103.0,Call,0.09370958732776913,0.10109428166830098
1.0,104.0,Call,0.05623632074214502,0.06449165858874026
1.0,105.0,Call,0.032712533656982457,0.04049696650387878
1.0,106.0,Call,0.018442643554429816,0.025271970426649477
1.0,107.0,Call,0.010076792785069566,0.0158874111462882
1.0,108.0,Call,0.00533601463438621,0.010006386148284764
1.0,109.0,Call,0.002738644666712503,0.006316236115088286
1.0,110.0,Call,0.0013624687372116306,0.003973188823326409
1.25,90.0,Call,6.582095829736687,6.160543692039916
1.25,91.0,Call,5.712940248915004,5.338024720442445
1.25,92.0,Call,4.890754904401177,4.560433820527241
1.25,93.0,Call,4.124572500519918,3.8361292802835774
1.25,94.0,Call,3.422556859980915,3.175600779733341
1.25,95.0,Call,2.7912459609353064,2.5852688359269673
1.25,96.0,Call,2.234914922134344,2.068455055939626
1.25,97.0,Call,1.755162583733302,1.6263457896164446
1.25,98.0,Call,1.3507873771853838,1.2568803201477796
1.25,99.0,Call,1.0179658782033592,0.9554400757395742
1.25,100.0,Call,0.7506940108230999,0.7141096129160999
1.25,101.0,Call,0.5414091791777906,0.5246018888497742
1.25,102.0,Call,0.3816903202421287,0.37924682499670176
1.25,103.0,Call,0.26293437164828326,0.2704319613557903
1.25,104.0,Call,0.1769281656674977,0.1895113277164507
1.25,105.0,Call,0.1162664580036763,0.13107263969018665
1.25,106.0,Call,0.07460068253793173,0.08967412275524098
1.25,107.0,Call,0.04673159372927849,0.06075432628449163
1.25,108.0,Call,0.028577810159632566,0.041114095584816386
1.25,109.0,Call,0.017060386861950105,0.02781779064465013
1.25,110.0,Call,0.009942572869667154,0.018685520234736335
1.5,90.0,Call,7.762676684033721,7.176687399127133
1.5,91.0,Call,6.871343333137915,6.34519352004954
1.5,92.0,Call,6.0176891601382465,5.549556008055418
1.5,93.0,Call,5.209293593368756,4.7965257512005595
1.5,94.0,Call,4.453472937758534,4.09444259933136
1.5,95.0,Call,3.7567552502664014,3.4499128151354794
1.5,96.0,Call,3.1243746364788763,2.8670199417908133
1.5,97.0,Call,2.559851065266052,2.3502469181520262
1.5,98.0,Call,2.0647121182089734,1.8994372079523039
1.5,99.0,Call,1.638392797180444,1.5140354941659167
1.5,100.0,Call,1.2783228029568718,1.19123733112039
1.5,101.0,Call,0.9801831630827387,0.9249621104083505
1.5,102.0,Call,0.7382912768078214,0.7091422415000442
1.5,103.0,Call,0.5460594089381487,0.5366332468431989
1.5,104.0,Call,0.3964681490575064,0.4011623354862252
1.5,105.0,Call,0.28250262551649286,0.29650704311778936
1.5,106.0,Call,0.19751267124458938,0.21699314541843498
1.5,107.0,Call,0.13547501965751607,0.15697091633945134
1.5,108.0,Call,0.09115232708565602,0.11311504014483913
1.5,109.0,Call,0.06015754956802999,0.0809857979218635
1.5,110.0,Call,0.038941363876298984,0.05796596286696764
1.75,90.0,Call,8.960515203539288,8.186948377861802
1.75,91.0,Call,8.051181078580441,7.3494609805729185
1.75,92.0,Call,7.17244708478799,6.540607469725431
1.75,93.0,Call,6.33066974347399,5.766788766790159
1.75,94.0,Call,5.532255335503407,5.033857354246506
1.75,95.0,Call,4.783299284686876,4.347871300698852
1.75,96.0,Call,4.089207206491821,3.715014213702535
1.75,97.0,Call,3.4543375737420874,3.139361923296449
1.75,98.0,Call,2.881705940577824,2.6233833840672456
1.75,99.0,Call,2.3727843298007585,2.168071491197484
1.75,100.0,Call,1.9274176918170198,1.7705980919513473
1.75,101.0,Call,1.5438643848506857,1.4295936603251798
1.75,102.0,Call,1.2189520776671756,1.1423823363532943
1.75,103.0,Call,0.9483270085663627,0.9030877035970309
1.75,104.0,Call,0.7267652463968126,0.7064070693718505
1.75,105.0,Call,0.5485105987150121,0.5473548641371663
1.75,106.0,Call,0.40760512742648025,0.4202424616771529
1.75,107.0,Call,0.2981839263993322,0.3204177207682764
1.75,108.0,Call,0.2147143265386724,0.24268935348539447
1.75,109.0,Call,0.15216924646511654,0.18273337817993265
1.75,110.0,Call,0.10613338316714316,0.1369126618925699
2.0,90.0,Call,10.176409555606554,9.191938284647073
2.0,91.0,Call,9.252304441556035,8.353401314256402
2.0,92.0,Call,8.353267041465045,7.5371752113553105
2.0,93.0,Call,7.484633337747965,6.748630855168792
2.0,94.0,Call,6.65194811621781,5.993460323916154
2.0,95.0,Call,5.860718894482204,5.277788508804387
2.0,96.0,Call,5.116139606839781,4.60730418350956
2.0,97.0,Call,4.422807485282959,3.9851333003962894
2.0,98.0,Call,3.7844594069503685,3.4149957770398793
2.0,99.0,Call,3.203753317745246,2.898757672373419
2.0,100.0,Call,2.6821161498691026,2.4372245968023973
2.0,101.0,Call,2.2196725186561252,2.029759786534877
2.0,102.0,Call,1.8152595182419802,1.6748719610990996
2.0,103.0,Call,1.4665235458089683,1.369940261276764
2.0,104.0,Call,1.1700866586191019,1.1102422646751977
2.0,105.0,Call,0.9217636874740869,0.8920726234458751
2.0,106.0,Call,0.7168078800498385,0.7106874761703271
2.0,107.0,Call,0.5501624280434303,0.562052913576487
2.0,108.0,Call,0.4166975190322706,0.4416492206290138
2.0,109.0,Call,0.31141686243171307,0.34531337927053357
2.0,110.0,Call,0.22962308212766125,0.26845666010807656
